ISO3;Region;SubRegion;Country/Territory;SourceType;Year;DrugGroup;DrugSubGroup;DrugName;quantity;unit;KgEquivalent;Comment
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;NPS;Ketamine and phencyclidine-type substances;Ketamine and phencyclidine-type substances;498,990;Millilitres;0,499;Ketamine
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;NPS;Ketamine and phencyclidine-type substances;Ketamine and phencyclidine-type substances;118,330;Grams;0,118;Ketamine
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;NPS;Synthetic cannabinoids (Spice);MDMB-CHMICA;2,000;Grams;0,002;
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;Opioids;Heroin;Heroin;0,100;Millilitres;0,000;
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;Opioids;Heroin;Heroin;63,808;Kilograms;63,808;
ROU;Europe;South-Eastern Europe;Romania;ARQ;2020;Opioids;Illicit morphine;Illicit morphine;115,000;Millilitres;0,115;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;3,530;Kilogram;3,530;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;96003,000;Tablet;26,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;104,010;Kilogram;104,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;3717,000;Millilitre;3,720;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;3,630;Kilogram;3,630;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;2,000;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);0,470;Kilogram;0,470;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);3,000;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);130,080;Kilogram;130,080;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);64,100;Kilogram;64,100;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;9,180;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;100,040;Kilogram;100,040;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);371,940;Kilogram;371,940;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;167,160;Gram;0,170;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cocaine-type;Cocaine;Cocaine;2201,580;Kilogram;2201,580;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Cocaine-type;Coca-type;Coca-type;0,360;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Hallucinogens;LSD;LSD;2984,000;Blotting paper;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Hallucinogens;Other Hallucinogens;4-bromo-2,5-dimethoxyphenethylamine (2C-B);3,190;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Hallucinogens;Other Hallucinogens;4-bromo-2,5-dimethoxyphenethylamine (2C-B);96,000;Tablet;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Hallucinogens;Other Hallucinogens;Dimethyltryptamine (DMT);0,870;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;GBL/GHB;GBL/GHB;11,300;Kilogram;11,300;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;GBL/GHB;GBL/GHB;263,000;Millilitre;0,260;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;Plant-based NPS;Kratom (Mitragyna speciosa);1,980;Kilogram;1,980;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;Plant-based NPS;Mushrooms (hallucinogenic);61,780;Gram;0,060;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;Plant-based NPS;Mushrooms (hallucinogenic);1,090;Kilogram;1,090;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;;Other drugs/substances;0,180;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;NPS;;Other drugs/substances;147,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Heroin;Heroin;36,830;Gram;0,040;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Other illicit opiates;;42,300;Millilitre;0,040;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Other illicit opiates;;7,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Other illicit opiates;;1,500;Kilogram;1,500;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Opium;Opium;0,190;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Poppy straw (seed heads, pods or capsules);Poppy straw (seed heads, pods or capsules);1,790;Kilogram;1,790;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Buprenorphine;142,500;Gram;0,140;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Buprenorphine;1514,000;Tablet;0,080;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Carfentanil;184,130;Gram;0,180;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Fentanyl;10,590;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Fentanyl;3,000;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Methadone;3302,020;Gram;3,300;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Methadone;382,000;Millilitre;0,380;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Oxycodone;12,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Tramadol;17,620;Gram;0,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Opioids;Pharmaceutical opioids;Tramadol;1111,000;Tablet;0,060;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;Barbiturates;Barbiturates;239,800;Millilitre;0,240;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;0,210;Kilogram;0,210;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;14675,000;Tablet;0,150;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;GBL/GHB;GBL/GHB;266,000;Gram;0,270;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;GBL/GHB;GBL/GHB;325,000;Millilitre;0,330;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;Other sedatives and tranquillizers;Other sedatives and tranquillizers;2,000;Blotting paper;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2019;Sedatives and tranquillizers;Other sedatives and tranquillizers;Other sedatives and tranquillizers;345,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;6197,320;Gram;6,200;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;9465,000;Tablet;2,570;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;Tenamfetamine (MDA);0,570;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;Tenamfetamine (MDA);77,000;Tablet;0,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;45,880;Kilogram;45,880;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;9,530;Kilogram;9,530;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);759,200;Gram;0,760;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);3,720;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);40,900;Kilogram;40,900;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;11,330;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;107,800;Kilogram;107,800;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);132,600;Kilogram;132,600;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;2453,010;Gram;2,450;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Cocaine-type;Cocaine;Cocaine;4,790;Kilogram;4,790;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Hallucinogens;LSD;LSD;1152,000;Blotting paper;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Opioids;Heroin;Heroin;42,990;Gram;0,040;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Opioids;Other illicit opioids;Other illicit opioids;7047,200;Gram;7,050;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Opioids;Other illicit opioids;Other illicit opioids;729,000;Tablet;0,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Opioids;Other illicit opioids;Other illicit opioids;3,440;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Opioids;Other illicit opioids;Other illicit opioids;405,000;Blotting paper;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2018;Sedatives and tranquillizers;GBL/GHB;GBL/GHB;8,980;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;27,510;Kilogram;27,510;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;3223,000;Tablet;0,870;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;Tenamfetamine (MDA);153,430;Gram;0,150;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;Tenamfetamine (MDA);437,000;Tablet;0,120;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;8,810;Kilogram;8,810;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;11,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;11,760;Kilogram;11,760;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;49,000;Tablet;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);454,760;Gram;0,450;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);0,300;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);42,790;Kilogram;42,790;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;17,770;Gram;0,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;102,490;Kilogram;102,490;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);202,170;Kilogram;202,170;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;4,870;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;7,440;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cocaine-type;Cocaine;Cocaine;2,270;Kilogram;2,270;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Cocaine-type;Other coca/cocaine-type drugs;Other coca/cocaine-type drugs;1,460;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Hallucinogens;LSD;LSD;0,040;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Hallucinogens;LSD;LSD;218,000;Blotting paper;0,000;
LVA;Europe;Western and Central Europe;Latvia;OC2019;2017;Hallucinogens;Other Hallucinogens;Psilocybine;339,200;Millilitre;0,340;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;NPS;GBL/GHB;GBL/GHB;25,840;Kilogram;25,840;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Heroin;Heroin;163,690;Gram;0,160;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Other illicit opiates;;2,000;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Other illicit opiates;;10,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;OC2019;2017;Opioids;Opium;Opium;235,400;Milligram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Other illicit opioids;Other illicit opioids;112,730;Gram;0,110;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Other illicit opioids;Other illicit opioids;3,520;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Buprenorphine;39,560;Gram;0,040;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Buprenorphine;992,000;Tablet;0,050;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Fentanyl;2,560;Gram;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Methadone;524,590;Gram;0,520;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Methadone;9,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Methadone;610,520;Millilitre;0,610;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Tramadol;502,010;Gram;0,500;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Tramadol;2539,000;Tablet;0,130;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Tramadol;61000,000;Capsule;3,050;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Opioids;Pharmaceutical opioids;Tramadol;54,000;Millilitre;0,050;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Barbiturates;Barbiturates;21,000;Millilitre;0,020;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;1,630;Kilogram;1,630;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;3105,000;Tablet;0,030;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;319,000;Millilitre;0,320;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;GBL/GHB;GBL/GHB;287,420;Gram;0,290;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Other sedatives and tranquillizers;Other sedatives and tranquillizers;5,000;Tablet;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2017;Sedatives and tranquillizers;Other sedatives and tranquillizers;Other sedatives and tranquillizers;169,390;Gram;0,170;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;1,010;Kilogram;1,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;1584,000;Tablet;0,430;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;1,750;Kilogram;1,750;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;16,740;Kilogram;16,740;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);6,250;Gram;0,010;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Non-specified amphetamine-type stimulants;Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS);0,800;Millilitre;0,000;
LVA;Europe;Western and Central Europe;Latvia;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);44,560;Kilogram;44,560;
