Source,Region,SubRegion,Country/Territory,DrugGroup,Drug,DrugState,LevelOfSale,Year,Typical purity,Minimum purity,Maximum purity,Purity
ARQ,Europe,Western and Central Europe,France,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,26.70,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine hydrochloride,,Retail,2020,63.50,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine-type drugs,,Retail,2020,64.00,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Opioids,Heroin,,Retail,2020,20.30,,,% (percent)
ARQ,Europe,Western and Central Europe,France,“Ecstasy”-type substances,MDMA,,Retail,2020,59.20,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Amphetamine-type stimulants,Methamphetamine tablets,,Retail,2020,79.00,,,% (percent)
ARQ,Europe,Western and Central Europe,France,“Ecstasy”-type substances,“Ecstasy”-type substances,,Retail,2020,33.50,,,% (percent)
ARQ,Europe,Western and Central Europe,Gibraltar,Cocaine-type,Cocaine hydrochloride,,Retail,2020,70.00,40.00,98.00,% (percent)
ARQ,Europe,Western and Central Europe,Gibraltar,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,70.00,40.00,98.00,% (percent)
ARQ,Europe,Western and Central Europe,Greece,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,63.00,12.50,89.00,% (percent)
ARQ,Europe,Western and Central Europe,Greece,Opioids,Heroin,,Wholesale,2020,21.70,0.10,43.80,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,13.80,1.00,75.00,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,9.18,0.10,20.00,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,21.95,1.00,50.00,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,44.70,10.00,85.00,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Opioids,Heroin,,Wholesale,2020,20.50,5.00,55.00,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Hallucinogens,Lysergic acid diethylamide (LSD),,Wholesale,2020,50.30,10.00,150.00,mg/tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,MDMA,,Wholesale,2020,147.70,50.00,250.00,mg/tablet
ARQ,Europe,Western and Central Europe,Hungary,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,61.60,5.00,85.00,% (percent)
ARQ,Asia,South Asia,India,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,46.40,,,% (percent)
ARQ,Asia,South Asia,India,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,7.43,,,% (percent)
ARQ,Asia,South Asia,India,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,31.50,,,% (percent)
ARQ,Asia,South Asia,India,Opioids,Codeine,,Wholesale,2020,33.20,,,% (percent)
ARQ,Asia,South Asia,India,Opioids,Heroin,,Wholesale,2020,36.25,,,% (percent)
ARQ,Asia,South Asia,India,“Ecstasy”-type substances,MDMA,,Wholesale,2020,23.90,,,% (percent)
ARQ,Asia,South Asia,India,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,54.31,,,% (percent)
ARQ,Asia,South Asia,India,Opioids,Morphine,,Wholesale,2020,5.15,,,% (percent)
ARQ,Asia,South Asia,India,Opioids,Opium,,Wholesale,2020,8.50,,,% (percent)
ARQ,Asia,South Asia,India,Opioids,Tramadol,,Wholesale,2020,95.80,,,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,96.50,95.60,99.65,% (percent)
ARQ,Europe,Western and Central Europe,Ireland,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,7.60,,,% (percent)
ARQ,Europe,Western and Central Europe,Ireland,Amphetamine-type stimulants,Amphetamine tablets,,Wholesale,2020,7.60,,,% (percent)
ARQ,Africa,East Africa,Kenya,Opioids,Heroin,,Wholesale,2020,39.00,35.00,42.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,12.00,1.00,73.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,9.00,1.00,72.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Cocaine-type,Cocaine hydrochloride,,Retail,2020,63.00,1.00,96.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,69.00,1.00,98.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Opioids,Heroin,,Retail,2020,43.00,1.00,87.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Opioids,Heroin,,Wholesale,2020,47.00,1.00,82.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,“Ecstasy”-type substances,MDMA,,Retail,2020,77.00,3.00,89.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,“Ecstasy”-type substances,MDMA,,Wholesale,2020,80.00,1.00,90.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Amphetamine-type stimulants,Methamphetamine powder,,Retail,2020,71.00,1.00,82.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,76.00,12.00,85.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Cocaine-type,“Crack” cocaine,,Retail,2020,67.00,1.00,100.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland,Cocaine-type,“Crack” cocaine,,Wholesale,2020,55.00,1.00,100.00,% (percent)
ARQ,Europe,Western and Central Europe,Lithuania,Hallucinogens,Lysergic acid diethylamide (LSD),,Retail,2020,0.01,0.00,3.50,mg/tablet
ARQ,Europe,Western and Central Europe,Luxembourg,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,42.01,8.40,98.38,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Amphetamine-type stimulants,Amphetamine tablets,,Retail,2020,4.31,4.23,4.38,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,11.78,0.25,37.63,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,23.79,0.34,57.27,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type drugs,Cannabis-type drugs,,Retail,2020,14.50,0.25,72.73,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Cocaine-type,Cocaine hydrochloride,,Retail,2020,51.01,0.12,100.00,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Cocaine-type,Cocaine-type drugs,,Retail,2020,51.01,0.12,100.00,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Opioids,Heroin,,Retail,2020,13.38,0.13,36.95,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,“Ecstasy”-type substances,MDMA,,Retail,2020,58.88,13.58,96.14,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Amphetamine-type stimulants,Methamphetamine powder,,Retail,2020,83.13,81.12,85.14,% (percent)
ARQ,Asia,South Asia,Sri Lanka,Opioids,Heroin,,Wholesale,2020,33.40,1.40,72.80,% (percent)
ARQ,Europe,Western and Central Europe,Luxembourg,Opioids,Opioids,,Retail,2020,13.38,0.13,36.95,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,19.00,2.00,75.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,79.00,12.00,88.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,Cocaine-type,Cocaine-type drugs,,Wholesale,2020,79.00,12.00,88.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,Opioids,Heroin,,Wholesale,2020,42.00,8.00,89.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,“Ecstasy”-type substances,MDMA,,Wholesale,2020,174.00,63.00,255.00,mg/tablet
ARQ,Europe,Western and Central Europe,Latvia,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,30.00,2.00,87.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,Opioids,Opioids,,Wholesale,2020,42.00,8.00,89.00,% (percent)
ARQ,Europe,Western and Central Europe,Latvia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2020,174.00,63.00,255.00,mg/tablet
ARQ,Africa,North Africa,Morocco,Cocaine-type,Cocaine hydrochloride,,Retail,2020,60.00,5.00,82.00,% (percent)
ARQ,Africa,North Africa,Morocco,Opioids,Heroin,,Retail,2020,11.00,6.00,11.00,% (percent)
ARQ,Americas,North America,Mexico,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,71.84,1.10,99.90,% (percent)
ARQ,Americas,North America,Mexico,Opioids,Fentanyl,,Wholesale,2020,19.35,0.28,85.50,% (percent)
ARQ,Americas,North America,Mexico,Opioids,Heroin,,Wholesale,2020,49.30,2.10,92.60,% (percent)
ARQ,Americas,North America,Mexico,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,85.44,2.50,96.70,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,6.10,2.00,13.34,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,14.35,10.62,17.96,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Sedatives and tranquillizers,Benzodiazepines,,Retail,2020,0.25,0.25,1.00,mg/tablet
ARQ,Europe,South-Eastern Europe,Montenegro,Opioids,Buprenorphine,,Retail,2020,2.00,2.00,8.00,mg/tablet
ARQ,Europe,South-Eastern Europe,Montenegro,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,6.18,0.28,19.65,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,9.73,1.19,23.18,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,5.78,0.88,28.54,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Cocaine-type,Cocaine hydrochloride,,Retail,2020,59.82,4.10,97.67,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Opioids,Heroin,,Retail,2020,9.37,0.33,54.13,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,Opioids,Heroin,,Wholesale,2020,56.10,56.10,56.10,% (percent)
ARQ,Europe,South-Eastern Europe,Montenegro,“Ecstasy”-type substances,MDMA,,Retail,2020,39.29,19.35,80.31,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,Sedatives and tranquillizers,Benzodiazepines,,Wholesale,2020,3.00,3.00,4.00,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,70.00,70.00,80.00,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,,Wholesale,2020,3.00,3.00,70.00,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,“Ecstasy”-type substances,MDMA,,Wholesale,2020,50.00,30.00,50.00,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,79.00,70.00,80.00,% (percent)
ARQ,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine tablets,,Wholesale,2020,20.00,20.00,35.00,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,50.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,14.60,0.60,26.80,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,27.50,9.90,71.60,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,Cocaine-type,Cocaine hydrochloride,,Retail,2020,69.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,Hallucinogens,Lysergic acid diethylamide (LSD),,Retail,2020,74.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Netherlands,“Ecstasy”-type substances,“Ecstasy”-type substances,,Retail,2020,166.00,,,mg/tablet
ARQ,Europe,Western and Central Europe,Norway,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,28.00,1.00,100.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,17.00,1.00,29.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,26.00,1.00,42.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,50.00,8.00,95.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,Opioids,Heroin,,Wholesale,2020,15.00,2.00,63.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,26.00,12.00,55.00,% (percent)
ARQ,Europe,Western and Central Europe,Norway,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2020,166.00,103.00,233.00,mg/tablet
ARQ,Americas,Central America,Panama,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Cannabis-type drugs,Cannabis/hashish oil,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Opioids,Heroin,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Hallucinogens,Lysergic acid diethylamide (LSD),,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,“Ecstasy”-type substances,MDMA,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Opioids,Opium,,Wholesale,2020,95.00,95.00,100.00,% (percent)
ARQ,Americas,Central America,Panama,Cocaine-type,“Crack” cocaine,,Wholesale,2020,95.00,90.00,100.00,% (percent)
ARQ,Europe,Western and Central Europe,Poland,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,13.00,3.00,97.00,% (percent)
ARQ,Europe,Western and Central Europe,Poland,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,10.00,0.20,56.00,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,23.20,3.10,89.20,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,6.50,0.20,40.50,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,17.00,0.20,73.70,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Cocaine hydrochloride,,Retail,2020,84.00,7.60,99.90,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,47.80,1.50,99.50,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Opioids,Heroin,,Retail,2020,19.40,5.00,44.70,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Opioids,Heroin,,Wholesale,2020,14.00,0.50,52.40,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,“Ecstasy”-type substances,MDMA,,Retail,2020,77.20,71.90,95.80,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,“Ecstasy”-type substances,MDMA,,Wholesale,2020,73.30,1.60,99.20,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,“Crack” cocaine,,Retail,2020,24.60,15.10,53.90,% (percent)
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,“Crack” cocaine,,Wholesale,2020,42.70,6.80,99.60,% (percent)
ARQ,Americas,South America,Paraguay,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,3.00,1.00,5.00,% (percent)
ARQ,Americas,South America,Paraguay,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,5.00,1.00,6.00,% (percent)
ARQ,Americas,South America,Paraguay,Cocaine-type,Cocaine hydrochloride,,Retail,2020,60.00,60.00,80.00,% (percent)
ARQ,Americas,South America,Paraguay,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,75.00,60.00,90.00,% (percent)
ARQ,Americas,South America,Paraguay,Cocaine-type,“Crack” cocaine,,Retail,2020,40.00,40.00,60.00,% (percent)
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Heroin,,Wholesale,2020,45.87,17.97,62.18,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Amphetamine-type stimulants,Amphetamine tablets,,Retail,2020,13.40,2.00,22.90,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,10.30,0.10,46.40,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,13.60,0.10,32.50,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine hydrochloride,,Retail,2020,51.20,15.90,85.90,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Heroin,,Retail,2020,16.10,7.10,47.10,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,“Ecstasy”-type substances,MDMA,,Retail,2020,145.00,34.00,282.00,mg/tablet
ARQ,Europe,Western and Central Europe,Slovakia,Amphetamine-type stimulants,Methamphetamine powder,,Retail,2020,55.80,0.10,80.30,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,35.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,33.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,9.00,,16.00,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,27.00,1.00,35.00,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cocaine-type,Cocaine hydrochloride,,Retail,2020,45.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,80.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,,Retail,2020,23.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,,Wholesale,2020,26.00,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,“Ecstasy”-type substances,MDMA,,Wholesale,2020,138.00,,,mg/tablet
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,97.00,,,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,80.49,31.38,96.77,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,Opioids,Heroin,,Wholesale,2020,83.39,41.83,96.63,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,“Ecstasy”-type substances,MDMA,,Wholesale,2020,48.73,0.39,99.23,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,94.56,0.12,99.98,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine tablets,,Wholesale,2020,12.08,0.01,30.35,% (percent)
ARQ,Asia,East and South-East Asia,Thailand,Opioids,Opium,,Wholesale,2020,9.08,5.89,12.57,% (percent)
ARQ,Europe,South-Eastern Europe,Turkey,Amphetamine-type stimulants,Amphetamine tablets,,Retail,2020,21.19,4.00,140.00,mg/tablet
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,2.97,0.08,21.09,% (percent)
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,6.09,0.24,28.95,% (percent)
